date,u10,v10,fg10,msl,tp,latitude,longitude,vhm0,vmdr,vtpk,wind_speed,wave_energy,doy_sin,doy_cos,month_sin,month_cos
1990-01-14,0.41372489208333335,-2.6171302874999998,5.015238779166666,101077.84104166667,3.5762786833333335e-07,6.5,80.0,0.581250011920929,206.79000854492188,11.051250457763672,2.6496300172060243,0.33785157635808005,0.2386727660059501,0.9711000518829505,0.49999999999999994,0.8660254037844387
1990-01-15,-0.20751126899999997,-2.707723629166667,5.591219495833333,101091.46375,0.0,6.5,80.0,0.5924999713897705,223.28125,12.928750038146973,2.7156634877520256,0.35105621609687887,0.255353295116187,0.9668478136052775,0.49999999999999994,0.8660254037844387
1990-01-16,0.6181557970833333,0.3241551655833334,4.9657760125,101099.25833333335,1.7821788908333335e-05,6.5,80.0,0.5287500023841858,217.17250061035156,11.946249961853027,0.6979922355170504,0.2795765650212765,0.2719581575341055,0.9623090774541486,0.49999999999999994,0.8660254037844387
1990-01-17,0.3765665662916666,-1.01637395,3.93006785,101069.8075,3.6458174125e-05,6.5,80.0,0.4762499928474426,215.33624267578125,11.188750267028809,1.0838903934841837,0.22681405568718915,0.288482432880609,0.9574851883550393,0.49999999999999994,0.8660254037844387
1990-01-18,-0.22356732708333335,-1.170550025,4.024551933333333,101129.58104166666,1.837809908e-05,6.5,80.0,0.5049999952316284,245.35125732421875,12.251250267028809,1.1917087357096479,0.2550249951839447,0.30492122465628907,0.9523775757303974,0.49999999999999994,0.8660254037844387
1990-01-19,-0.11628087708333334,-1.1772340295833332,4.4414804708333335,101104.41416666667,1.1920928833333334e-07,6.5,80.0,0.5462499856948853,243.9550018310547,12.166250228881836,1.1829628915499766,0.29838904687166234,0.3212696616923644,0.9469877530760753,0.49999999999999994,0.8660254037844387
1990-01-20,0.3144912704166667,-0.37098820625,4.638982625,101104.45541666668,1.78813935e-07,6.5,80.0,0.5712499618530273,204.21124267578125,13.886250495910645,0.48635070509343514,0.3263265189170852,0.3375228995941133,0.9413173175128471,0.49999999999999994,0.8660254037844387
1990-01-21,0.8581231408333334,0.6664078973333333,3.98799885,101069.919375,1.8477439633333333e-06,6.5,80.0,0.5349999666213989,189.1125030517578,12.466249465942383,1.086496576369157,0.28622496428489796,0.3536761221763716,0.9353679493131483,0.49999999999999994,0.8660254037844387
1990-01-22,0.9189370459999999,1.2346350329166667,3.6260717166666665,101153.60708333332,3.778934452083334e-05,6.5,80.0,0.5724999904632568,190.62249755859375,14.40999984741211,1.5390805563765482,0.32775623908042917,0.3697245428906731,0.9291414114031743,0.49999999999999994,0.8660254037844387
1990-01-23,0.7579625425416667,-0.5191733067500001,3.762134141666667,101287.09895833333,4.3272971791666664e-05,6.5,80.0,0.6324999928474426,193.89874267578125,13.228750228881836,0.9187209251660472,0.400056240952015,0.38566340624360707,0.9226395488404876,0.49999999999999994,0.8660254037844387
1990-01-24,0.23194567350000003,0.08786519791666665,4.325924179166667,101230.90625,1.1920928749999999e-07,6.5,80.0,0.6312500238418579,202.87625122070312,12.001250267028809,0.24803041841738607,0.3984765926003462,0.401487989205973,0.9158642882672872,0.49999999999999994,0.8660254037844387
1990-01-25,0.7685877443333333,-0.002755486249999999,4.159782858333333,101230.74479166667,5.165735950833334e-06,6.5,80.0,0.5662500262260437,201.9812469482422,11.388750076293945,0.7685926837043632,0.3206390922009952,0.4171936026123168,0.9088176373395029,0.49999999999999994,0.8660254037844387
1990-01-26,1.0291932483333335,-0.7972939779166667,4.2831656874999995,101237.85979166666,7.569789904166667e-06,6.5,80.0,0.6012499928474426,209.24249267578125,12.78499984741211,1.301889561229024,0.3615015538990498,0.4327755925504312,0.901501684131884,0.49999999999999994,0.8660254037844387
1990-01-27,0.22128001099999997,-0.6570123040833333,4.009160720833333,101136.33854166667,4.9471855316666666e-06,6.5,80.0,0.5799999833106995,212.67124938964844,11.34375,0.6932748451985334,0.33639998064041166,0.4482293417404106,0.893918596519257,0.49999999999999994,0.8660254037844387
1990-01-28,0.4198754626666667,-0.12594794975,4.016369895833333,101073.65083333333,1.986821463333333e-06,6.5,80.0,0.5900000333786011,226.38624572753906,11.479999542236328,0.43835863193939273,0.3481000393867504,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387
1990-01-29,0.3913135479166667,-0.968855535,4.1929637625,101079.36499999999,3.7749608166666666e-07,6.5,80.0,0.6100000143051147,237.71499633789062,13.827500343322754,1.0448958515006486,0.3721000174522402,0.47873384011578846,0.8779600847008882,0.49999999999999994,0.8660254037844387
1990-01-30,0.6519737225000001,0.28739991375,4.164889883333333,101142.46145833335,1.74442927525e-05,6.5,80.0,0.6112499833106995,242.8512420654297,12.588749885559082,0.7125085580215964,0.37362654209733037,0.49377555015997715,0.869589389346611,0.49999999999999994,0.8660254037844387
1990-01-31,1.2571354010833333,0.33928298812499996,4.468343558333333,101229.10895833334,0.0018541614266041667,6.5,80.0,0.5412499904632568,197.16000366210938,14.264999389648438,1.3021145735640862,0.2929515521764756,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387
1990-02-01,0.2803465541541667,0.5345026608333333,4.569434033333333,101164.98416666668,0.00045609474281666667,6.5,80.0,0.5249999761581421,193.3487548828125,13.148750305175781,0.6035621632143855,0.27562497496604976,0.5234156073655503,0.8520775211013093,0.8660254037844386,0.5000000000000001
1990-02-02,0.653321580375,0.3721987375,3.3945035708333333,101210.85104166665,5.52435719125e-05,6.5,80.0,0.49000000953674316,200.65249633789062,12.22249984741211,0.7519049059424213,0.2401000093460084,0.5380051715382996,0.8429415373547828,0.8660254037844386,0.5000000000000001
1990-02-03,0.8956127233333334,-0.06515884791666668,3.710920954166667,101261.48416666668,2.3225943054166668e-05,6.5,80.0,0.5262500047683716,205.64125061035156,14.864999771118164,0.8979798581585098,0.2769390675187111,0.5524353131676196,0.8335557718385699,0.8660254037844386,0.5000000000000001
1990-02-04,0.40441068416666665,-0.557462691,3.5223529083333336,101166.32041666667,7.013479865e-06,6.5,80.0,0.6150000095367432,214.55250549316406,14.186249732971191,0.6887036033919911,0.3782250117301942,0.5667017562911176,0.8239230057575542,0.8660254037844386,0.5000000000000001
1990-02-05,0.11026827333333333,0.11880557513333333,3.7434722,101059.40083333333,2.7378399817499998e-05,6.5,80.0,0.59375,203.34625244140625,12.717499732971191,0.16209212438202178,0.3525390625,0.5808002734538009,0.8140460935082178,0.8660254037844386,0.5000000000000001
1990-02-06,0.5507767964583333,0.15801938195833334,4.0418769625,101168.508125,7.037321840666667e-05,6.5,80.0,0.5087500214576721,193.6024932861328,11.802499771118164,0.5729966881155579,0.25882658433318184,0.5947266869607634,0.8039279618328213,0.8660254037844386,0.5000000000000001
1990-02-07,0.2719427705208333,-0.007307687316666663,4.635651045833334,101194.63020833333,4.6988328470833335e-05,6.5,80.0,0.5787500143051147,242.07374572753906,11.041250228881836,0.27204093944196117,0.3349515790581705,0.6084768701151261,0.7935716089521474,0.8660254037844386,0.5000000000000001
1990-02-08,0.7191111211250001,0.27978959708333334,4.5533159125,101105.49708333334,0.0001338322951125,6.5,80.0,0.5212500095367432,233.70750427246094,13.242500305175781,0.7716236279182414,0.27170157244205484,0.6220467484408675,0.7829801036770629,0.8660254037844386,0.5000000000000001
1990-02-09,0.13115564716666667,0.09595806791666668,4.097710679166666,101043.13854166667,0.00012497107254583333,6.5,80.0,0.5137500166893005,223.88999938964844,16.967500686645508,0.16251078297149013,0.2639390796482566,0.6354323008901774,0.7721565844991642,0.8660254037844386,0.5000000000000001
1990-02-10,0.7545083351666667,-0.14472388416666665,3.839569945833333,101108.25333333334,4.4564406114999996e-05,6.5,80.0,0.5987499952316284,204.85125732421875,17.116249084472656,0.7682628654856759,0.35850155678987505,0.6486295610349814,0.7611042586607747,0.8660254037844386,0.5000000000000001
1990-02-11,0.3938255290208333,0.10673904666666667,3.6775230875000005,101196.435,1.8974145106666668e-05,6.5,80.0,0.7450000047683716,205.99249267578125,15.135000228881836,0.4080340321490942,0.5550250071048737,0.6616346182422783,0.7498264012045686,0.8660254037844386,0.5000000000000001
1990-02-12,0.24244308404166667,0.6649856614583334,3.7900669,101249.69791666667,3.2464662855e-05,6.5,80.0,0.6825000047683716,210.5675048828125,13.582500457763672,0.7078026412389345,0.46580625650882723,0.6744436188329455,0.7383263540031065,0.8660254037844386,0.5000000000000001
1990-02-13,0.34040959845833335,-0.6536286637500001,4.21550025,101193.96645833332,3.488858548333333e-05,6.5,80.0,0.5837500095367432,214.21124267578125,12.393750190734863,0.7369593779837356,0.34076407363414773,0.6870527672236669,0.7266075247685656,0.8660254037844386,0.5000000000000001
1990-02-14,-0.043654126666666654,0.7283268,4.0991073625,101139.17666666668,0.0001298983885625,6.5,80.0,0.5487500429153442,201.8175048828125,14.2524995803833,0.7296338879008222,0.30112660959959214,0.699458327051647,0.7146733860429609,0.8660254037844386,0.5000000000000001
1990-02-15,1.0180880225208333,0.8583806312500001,3.8811408875000004,101056.82270833333,3.21269033125e-05,6.5,80.0,0.5649999976158142,196.8887481689453,14.491250038146973,1.3316608163137975,0.31922499730587006,0.7116566222817746,0.7025274741691571,0.8660254037844386,0.5000000000000001
1990-02-16,0.8550561286249999,0.6227677661250001,3.477825070833333,101075.13041666667,5.09421030875e-05,6.5,80.0,0.5049999952316284,196.05999755859375,13.288749694824219,1.0578093748986606,0.2550249951839447,0.7236440382959124,0.6901733882429719,0.8660254037844386,0.5000000000000001
1990-02-17,0.2695941954166667,0.8113752970833333,3.6693626458333335,101068.08395833334,8.290012720416666e-05,6.5,80.0,0.44749999046325684,198.19000244140625,13.244999885559082,0.8549917560534881,0.20025624146461496,0.7354170229639855,0.6776147890466889,0.8660254037844386,0.5000000000000001
1990-02-18,0.5050042408333334,1.2065696741666667,3.7262669833333333,101014.505,5.40018084e-05,6.5,80.0,0.4637500047683716,204.42999267578125,12.96875,1.3079906964035746,0.21506406692266467,0.7469720876965552,0.6648553979642865,0.8660254037844386,0.5000000000000001
1990-02-19,-0.038141893166666656,2.1911347666666665,4.501945233333333,101083.52395833335,6.759166779166666e-05,6.5,80.0,0.5962499976158142,208.69874572753906,15.056249618530273,2.1914667165416235,0.35551405965685845,0.7583058084785624,0.6518989958787126,0.8660254037844386,0.5000000000000001
1990-02-20,0.8354949875000001,1.5404364295833333,4.368653770833333,101047.34895833333,3.567337957416667e-05,6.5,80.0,0.699999988079071,208.82374572753906,14.366250038146973,1.7524258237440673,0.4899999833106996,0.7694148268839378,0.6387494220515272,0.8660254037844386,0.5000000000000001
1990-02-21,1.83026312375,0.5804684990416666,4.203867016666666,100986.4175,2.3762385166666665e-05,6.5,80.0,0.6887500286102295,210.07374572753906,13.077500343322754,1.9201059295098262,0.47437660191059194,0.7802958510707755,0.6254105729852463,0.8660254037844386,0.5000000000000001
1990-02-22,1.6263224369166667,1.1093972508333334,4.7196312916666665,100858.12,1.2377898016666666e-05,6.5,80.0,0.6312500238418579,209.48374938964844,12.052499771118164,1.9686764409051891,0.3984765926003462,0.7909456567567772,0.6118864012687243,0.8660254037844386,0.5000000000000001
1990-02-23,1.053471251375,1.6468416795833332,4.901125954166667,100849.92708333333,9.324153337500001e-05,6.5,80.0,0.6837500333786011,226.58624267578125,12.297499656677246,1.9549652669770023,0.4675141081452381,0.8013610881746766,0.5981809144059165,0.8660254037844386,0.5000000000000001
1990-02-24,0.61990038775,1.3706302645833333,4.180640041666667,100944.34375,0.00011006990995833333,6.5,80.0,0.5874999761581421,213.93499755859375,12.442500114440918,1.504295121618221,0.3451562219858175,0.8115390590073611,0.5842981736283684,0.8660254037844386,0.5000000000000001
1990-02-25,0.9730764970833333,0.8890527166666667,4.4012808833333334,101028.28375,0.00013253092808333334,6.5,80.0,0.5137499570846558,209.40249633789062,11.710000038146973,1.3180639598245416,0.26393901840448564,0.8214765533024142,0.5702422926917871,0.8660254037844386,0.5000000000000001
1990-02-26,0.18672052833333333,0.6289094283333333,4.003821383333333,100992.75041666666,0.00011337796712000002,6.5,80.0,0.4662500023841858,213.00625610351562,11.397500038146973,0.6560423955413547,0.21738906472325326,0.8311706263658079,0.5560174366570446,0.8660254037844386,0.5000000000000001
1990-02-27,0.6626726795833333,0.15621757637499997,4.023647075,100971.580625,0.0001117785779025,6.5,80.0,0.41499999165534973,201.56625366210938,13.444999694824219,0.6808369932918115,0.17222499307394035,0.8406184056344782,0.5416278206559814,0.8660254037844386,0.5000000000000001
1990-02-28,0.25522105375000004,0.197438555625,4.064080795833333,101144.69270833333,5.0842761746666665e-05,6.5,80.0,0.5375000238418579,213.11375427246094,14.956250190734863,0.32267595126464976,0.2889062756299978,0.8498170915275278,0.5270777086423722,0.8660254037844386,0.5000000000000001
